,Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt
450842,12600,5.003,-11.532,3.51,0.28,6.505,3.909,06_XX0001,6
450843,12700,4.891,-11.195,3.54,0.42,6.649,3.888,06_XX0001,6
450844,12800,4.765,-10.862,3.6,0.62,6.791,3.853,06_XX0001,6
450845,12900,4.619,-10.537,3.67,0.84,6.925,3.814,06_XX0001,6
450846,13000,4.45,-10.221,3.76,1.07,7.049,3.779,06_XX0001,6
450847,13100,4.254,-9.916,3.88,1.28,7.164,3.751,06_XX0001,6
450848,13200,4.029,-9.617,4.02,1.49,7.274,3.728,06_XX0001,6
450849,13300,3.773,-9.32,4.18,1.69,7.388,3.697,06_XX0001,6
450850,13400,3.486,-9.019,4.36,1.9,7.515,3.646,06_XX0001,6
450851,13500,3.169,-8.71,4.56,2.08,7.661,3.562,06_XX0001,6
450852,13600,2.825,-8.391,4.77,2.15,7.568,3.437,06_XX0001,6
450853,13700,2.46,-8.06,4.98,2,7.09,3.271,06_XX0001,6
450854,13800,2.077,-7.716,5.16,1.54,6.579,3.065,06_XX0001,6
450855,13900,1.686,-7.349,5.28,0.81,6.045,2.819,06_XX0001,6
450856,14000,1.294,-6.953,5.32,-0.01,5.51,2.539,06_XX0001,6
450857,14100,0.907,-6.525,5.28,-0.73,5.003,2.238,06_XX0001,6
450858,14200,0.53,-6.078,5.18,-1.27,4.546,1.954,06_XX0001,6
450859,14300,0.16,-5.64,5.03,-1.68,4.149,1.734,06_XX0001,6
450860,14400,-0.203,-5.246,4.85,-2.05,3.806,1.608,06_XX0001,6
450861,14500,-0.565,-4.927,4.62,-2.39,3.506,1.57,06_XX0001,6
450862,14600,-0.924,-4.693,4.37,-2.66,3.251,1.591,06_XX0001,6
450863,14700,-1.281,-4.534,4.09,-2.76,3.049,1.648,06_XX0001,6
450864,14800,-1.63,-4.427,3.82,-2.62,2.91,1.736,06_XX0001,6
450865,14900,-1.97,-4.345,3.58,-2.29,2.84,1.857,06_XX0001,6
450866,15000,-2.297,-4.271,3.37,-1.91,2.836,2.012,06_XX0001,6
450867,15100,-2.61,-4.197,3.19,-1.62,2.89,2.204,06_XX0001,6
450868,15200,-2.911,-4.118,3.04,-1.48,2.991,2.428,06_XX0001,6
450869,15300,-3.2,-4.034,2.89,-1.42,3.126,2.676,06_XX0001,6
450870,15400,-3.476,-3.949,2.75,-1.4,3.288,2.94,06_XX0001,6
450871,15500,-3.736,-3.866,2.61,-1.39,3.472,3.208,06_XX0001,6
450872,15600,-3.979,-3.788,2.47,-1.39,3.677,3.14,06_XX0001,6
450873,15700,-4.204,-3.713,2.33,-1.4,3.903,3.085,06_XX0001,6
450874,15800,-4.412,-3.637,2.19,-1.39,4.142,3.048,06_XX0001,6
450875,15900,-4.603,-3.554,2.06,-1.33,4.381,3.029,06_XX0001,6
450876,16000,-4.775,-3.463,1.93,-1.18,4.606,3.023,06_XX0001,6
450877,16100,-4.929,-3.362,1.82,-0.96,4.803,3.021,06_XX0001,6
450878,16200,-5.061,-3.252,1.74,-0.7,4.97,3.013,06_XX0001,6
450879,16300,-5.169,-3.134,1.68,-0.43,5.11,2.993,06_XX0001,6
450880,16400,-5.253,-3.008,1.65,-0.14,5.227,2.956,06_XX0001,6
450881,16500,-5.314,-2.875,1.65,0.16,5.323,2.903,06_XX0001,6
450882,16600,-5.353,-2.733,1.69,0.48,5.397,2.835,06_XX0001,6
450883,16700,-5.375,-2.58,1.75,0.83,5.448,2.751,06_XX0001,6
450884,16800,-5.381,-2.416,1.85,1.17,5.477,2.653,06_XX0001,6
450885,16900,-5.374,-2.237,1.99,1.45,5.483,2.539,06_XX0001,6
450886,17000,-5.355,-2.042,2.14,1.59,5.463,2.406,06_XX0001,6
450887,17100,-5.326,-1.828,2.3,1.54,5.411,2.254,06_XX0001,6
450888,17200,-5.29,-1.594,2.44,1.32,5.322,2.087,06_XX0001,6
450889,17300,-5.247,-1.337,2.56,1.01,5.204,1.907,06_XX0001,6
450890,17400,-5.2,-1.056,2.65,0.68,5.068,1.717,06_XX0001,6
450891,17500,-5.149,-0.76,2.7,0.38,4.93,1.521,06_XX0001,6
450892,17600,-5.092,-0.459,2.72,0.11,4.806,1.317,06_XX0001,6
450893,17700,-5.025,-0.168,2.72,-0.12,4.713,1.105,06_XX0001,6
450894,17800,-4.944,0.102,2.7,-0.33,4.664,0.884,06_XX0001,6
450895,17900,-4.849,0.349,2.66,-0.5,4.669,0.659,06_XX0001,6
450896,18000,-4.747,0.575,2.6,-0.58,4.724,0.447,06_XX0001,6
450897,18100,-4.642,0.79,2.54,-0.53,4.809,0.31,06_XX0001,6
450898,18200,-4.541,1.004,2.5,-0.36,4.897,0.365,06_XX0001,6
450899,18300,-4.445,1.222,2.47,-0.11,4.965,0.566,06_XX0001,6
450900,18400,-4.349,1.444,2.48,0.13,5.004,0.82,06_XX0001,6
450901,18500,-4.25,1.669,2.5,0.35,5.022,1.101,06_XX0001,6
450902,18600,-4.143,1.895,2.54,0.53,5.029,1.401,06_XX0001,6
450903,18700,-4.031,2.121,2.61,0.67,5.032,1.715,06_XX0001,6
450904,18800,-3.915,2.352,2.68,0.74,5.031,2.035,06_XX0001,6
450905,18900,-3.798,2.59,2.75,0.7,5.025,2.355,06_XX0001,6
450906,19000,-3.682,2.837,2.81,0.55,5.015,2.674,06_XX0001,6
450907,19100,-3.567,3.097,2.86,0.33,5,2.997,06_XX0001,6
450908,19200,-3.452,3.37,2.88,0.1,4.984,3.332,06_XX0001,6
450909,19300,-3.331,3.655,2.88,-0.1,4.97,3.682,06_XX0001,6
450910,19400,-3.203,3.943,2.86,-0.27,4.964,4.046,06_XX0001,6
450911,19500,-3.067,4.222,2.82,-0.41,4.974,4.414,06_XX0001,6
450912,19600,-2.926,4.478,2.78,-0.54,5.008,4.777,06_XX0001,6
450913,19700,-2.779,4.71,2.72,-0.68,5.071,5.132,06_XX0001,6
450914,19800,-2.627,4.917,2.64,-0.81,5.169,5.374,06_XX0001,6
450915,19900,-2.469,5.105,2.56,-0.86,5.297,5.413,06_XX0001,6
515104,0,0.372,-0.341,0.59,0.78,1.006,8.542,10_XX0001,10
515105,100,0.427,-0.407,0.75,1.64,1.079,8.53,10_XX0001,10
515106,200,0.49,-0.489,0.92,1.76,1.17,8.536,10_XX0001,10
515107,300,0.559,-0.587,1.1,1.87,1.276,8.575,10_XX0001,10
515108,400,0.628,-0.703,1.29,1.93,1.397,8.657,10_XX0001,10
515109,500,0.693,-0.834,1.49,1.53,1.529,8.694,10_XX0001,10
515110,600,0.753,-0.98,1.59,0.94,1.674,8.755,10_XX0001,10
515111,700,0.806,-1.141,1.67,0.68,1.832,8.858,10_XX0001,10
515112,800,0.855,-1.316,1.73,0.42,2.005,8.933,10_XX0001,10
515113,900,0.899,-1.502,1.76,0.19,2.193,8.934,10_XX0001,10
515114,1000,0.943,-1.691,1.76,-0.02,2.388,8.932,10_XX0001,10
515115,1100,0.989,-1.878,1.75,-0.22,2.578,8.923,10_XX0001,10
515116,1200,1.038,-2.056,1.72,-0.4,2.753,8.904,10_XX0001,10
515117,1300,1.091,-2.222,1.67,-0.56,2.905,8.874,10_XX0001,10
515118,1400,1.147,-2.376,1.61,-0.66,3.042,8.832,10_XX0001,10
515119,1500,1.204,-2.52,1.54,-0.68,3.176,8.776,10_XX0001,10
515120,1600,1.257,-2.656,1.48,-0.63,3.322,8.711,10_XX0001,10
515121,1700,1.302,-2.788,1.42,-0.53,3.489,8.645,10_XX0001,10
515122,1800,1.337,-2.916,1.37,-0.41,3.683,8.594,10_XX0001,10
515123,1900,1.358,-3.043,1.34,-0.28,3.903,8.574,10_XX0001,10
515124,2000,1.366,-3.169,1.32,-0.15,4.151,8.591,10_XX0001,10
515125,2100,1.36,-3.295,1.31,-0.03,4.423,8.644,10_XX0001,10
515126,2200,1.343,-3.419,1.31,0.08,4.718,8.732,10_XX0001,10
515127,2300,1.312,-3.543,1.32,0.16,5.034,8.853,10_XX0001,10
515128,2400,1.269,-3.665,1.34,0.22,5.369,9.01,10_XX0001,10
515129,2500,1.212,-3.786,1.37,0.25,5.723,9.207,10_XX0001,10
515130,2600,1.138,-3.903,1.39,0.25,6.095,9.442,10_XX0001,10
515131,2700,1.049,-4.013,1.41,0.2,6.488,9.711,10_XX0001,10
515132,2800,0.944,-4.113,1.43,0.1,6.901,10.007,10_XX0001,10
515133,2900,0.825,-4.201,1.43,-0.05,7.332,10.324,10_XX0001,10
515134,3000,0.695,-4.278,1.42,-0.28,7.781,10.655,10_XX0001,10
515135,3100,0.56,-4.344,1.38,-0.56,8.242,10.994,10_XX0001,10
515136,3200,0.422,-4.4,1.31,-0.83,8.71,11.335,10_XX0001,10
515137,3300,0.288,-4.449,1.21,-0.93,9.176,11.641,10_XX0001,10
515138,3400,0.163,-4.496,1.13,-0.75,9.634,11.414,10_XX0001,10
515139,3500,0.055,-4.543,1.07,-0.4,10.073,11.179,10_XX0001,10
515140,3600,-0.029,-4.59,1.05,0.08,10.487,10.948,10_XX0001,10
515141,3700,-0.081,-4.638,1.09,0.65,10.871,10.729,10_XX0001,10
515142,3800,-0.1,-4.688,1.18,1.24,11.228,10.517,10_XX0001,10
515143,3900,-0.086,-4.748,1.33,1.78,11.562,10.31,10_XX0001,10
515144,4000,-0.044,-4.828,1.53,2.24,11.874,10.112,10_XX0001,10
515145,4100,0.023,-4.944,1.78,2.62,12.024,9.937,10_XX0001,10
515146,4200,0.114,-5.105,2.06,2.93,11.95,9.799,10_XX0001,10
515147,4300,0.227,-5.313,2.36,3.07,11.927,9.708,10_XX0001,10
515148,4400,0.361,-5.565,2.67,3,11.949,9.658,10_XX0001,10
515149,4500,0.512,-5.847,2.96,2.79,12.003,9.637,10_XX0001,10
515150,4600,0.676,-6.146,3.22,2.49,12.072,9.632,10_XX0001,10
515151,4700,0.85,-6.45,3.45,2.1,12.146,9.637,10_XX0001,10
515152,4800,1.034,-6.756,3.64,1.68,12.22,9.657,10_XX0001,10
515153,4900,1.228,-7.067,3.79,1.32,12.3,9.701,10_XX0001,10
515154,5000,1.435,-7.389,3.91,1.08,12.391,9.771,10_XX0001,10
515155,5100,1.653,-7.723,4.01,0.97,12.498,9.864,10_XX0001,10
515156,5200,1.882,-8.068,4.1,0.9,12.618,9.969,10_XX0001,10
515157,5300,2.12,-8.421,4.19,0.81,12.748,10.074,10_XX0001,10
515158,5400,2.368,-8.777,4.26,0.65,12.883,10.174,10_XX0001,10
515159,5500,2.625,-9.133,4.32,0.45,13.019,10.268,10_XX0001,10
515160,5600,2.892,-9.485,4.35,0.23,13.154,10.357,10_XX0001,10
515161,5700,3.168,-9.832,4.37,0.05,13.287,10.442,10_XX0001,10
515162,5800,3.451,-10.172,4.36,-0.09,13.415,10.519,10_XX0001,10
515163,5900,3.739,-10.506,4.35,-0.2,13.417,10.582,10_XX0001,10
515164,6000,4.03,-10.833,4.32,-0.3,13.24,10.625,10_XX0001,10
515165,6100,4.321,-11.153,4.29,-0.43,13.07,10.643,10_XX0001,10
515166,6200,4.613,-11.466,4.24,-0.59,12.916,10.637,10_XX0001,10
515167,6300,4.905,-11.773,4.17,-0.75,12.78,10.61,10_XX0001,10
515168,6400,5.197,-12.074,4.09,-0.82,12.66,10.567,10_XX0001,10
515169,6500,5.487,-12.369,4.01,-0.72,12.55,10.506,10_XX0001,10
515170,6600,5.774,-12.656,3.95,-0.45,12.449,10.423,10_XX0001,10
515171,6700,6.053,-12.931,3.92,-0.18,12.355,10.316,10_XX0001,10
515172,6800,6.321,-13.195,3.91,-0.13,12.267,10.186,10_XX0001,10
515173,6900,6.575,-13.451,3.89,-0.33,12.054,10.044,10_XX0001,10
515174,7000,6.818,-13.714,3.84,-0.56,11.748,9.907,10_XX0001,10
515175,7100,7.057,-14,3.78,-0.67,11.407,9.793,10_XX0001,10
515176,7200,7.295,-14.319,3.71,-0.61,11.032,9.706,10_XX0001,10
515177,7300,7.523,-14.661,3.66,-0.48,10.637,9.627,10_XX0001,10
515178,7400,7.726,-15.004,3.61,-0.4,10.243,9.528,10_XX0001,10
515179,7500,7.894,-15.331,3.57,-0.47,9.865,9.393,10_XX0001,10
515180,7600,8.027,-15.646,3.52,-0.69,9.505,9.228,10_XX0001,10
515181,7700,8.126,-15.958,3.44,-0.9,9.158,9.048,10_XX0001,10
515182,7800,8.193,-16.272,3.34,-0.87,8.821,8.861,10_XX0001,10
515183,7900,8.226,-16.588,3.27,-0.58,8.494,8.672,10_XX0001,10
515184,8000,8.225,-16.905,3.23,-0.22,8.179,8.485,10_XX0001,10
515185,8100,8.19,-17.219,3.22,0.01,7.881,8.302,10_XX0001,10
515186,8200,8.121,-17.528,3.23,0.11,7.602,8.125,10_XX0001,10
515187,8300,8.016,-17.829,3.24,0.12,7.345,7.953,10_XX0001,10
515188,8400,7.872,-18.119,3.25,0.12,7.113,7.778,10_XX0001,10
515189,8500,7.688,-18.392,3.27,0.12,6.912,7.59,10_XX0001,10
515190,8600,7.466,-18.64,3.28,0.08,6.746,7.38,10_XX0001,10
515191,8700,7.21,-18.856,3.28,-0.02,6.616,7.142,10_XX0001,10
515192,8800,6.93,-19.035,3.27,-0.19,6.517,6.878,10_XX0001,10
515193,8900,6.633,-19.18,3.24,-0.37,6.442,6.595,10_XX0001,10
515194,9000,6.325,-19.297,3.2,-0.53,6.381,6.305,10_XX0001,10
515195,9100,6.014,-19.396,3.13,-0.73,6.326,6.019,10_XX0001,10
515196,9200,5.706,-19.485,3.05,-1.04,6.271,5.748,10_XX0001,10
515197,9300,5.409,-19.57,2.92,-1.46,6.212,5.268,10_XX0001,10
515198,9400,5.125,-19.652,2.75,-1.95,6.153,4.612,10_XX0001,10
515199,9500,4.852,-19.731,2.53,-2.38,6.098,3.982,10_XX0001,10
515200,9600,4.592,-19.805,2.28,-2.66,6.048,3.394,10_XX0001,10
515201,9700,4.353,-19.873,2.01,-2.75,5.992,2.874,10_XX0001,10
515202,9800,4.153,-19.935,1.74,-2.61,5.917,2.457,10_XX0001,10
515203,9900,4.004,-19.991,1.49,-2.32,5.811,2.174,10_XX0001,10
515204,10000,3.903,-20.038,1.27,-2.02,5.676,2.033,10_XX0001,10
515205,10100,3.839,-20.073,1.09,-1.7,5.524,1.992,10_XX0001,10
515206,10200,3.795,-20.089,0.93,-1.33,5.37,1.979,10_XX0001,10
515207,10300,3.758,-20.082,0.82,-0.89,5.223,1.925,10_XX0001,10
515208,10400,3.724,-20.048,0.75,-0.46,5.086,1.79,10_XX0001,10
515209,10500,3.695,-19.988,0.73,-0.12,4.953,1.579,10_XX0001,10
515210,10600,3.676,-19.906,0.73,0.09,4.825,1.327,10_XX0001,10
515211,10700,3.667,-19.811,0.74,0.17,4.703,1.085,10_XX0001,10
515212,10800,3.666,-19.713,0.76,0.08,4.599,0.897,10_XX0001,10
515213,10900,3.667,-19.62,0.76,-0.11,4.525,0.779,10_XX0001,10
515214,11000,3.662,-19.537,0.74,-0.25,4.492,0.725,10_XX0001,10
515215,11100,3.65,-19.466,0.71,-0.26,4.505,0.722,10_XX0001,10
515216,11200,3.632,-19.406,0.69,-0.16,4.565,0.764,10_XX0001,10
515217,11300,3.612,-19.357,0.68,0.04,4.665,0.849,10_XX0001,10
515218,11400,3.595,-19.313,0.7,0.3,4.795,0.981,10_XX0001,10
515219,11500,3.586,-19.266,0.74,0.56,4.943,1.158,10_XX0001,10
515220,11600,3.586,-19.208,0.81,0.78,5.096,1.375,10_XX0001,10
515221,11700,3.593,-19.135,0.9,0.94,5.248,1.624,10_XX0001,10
515222,11800,3.601,-19.044,1,1.06,5.396,1.897,10_XX0001,10
515223,11900,3.607,-18.935,1.11,1.13,5.538,2.183,10_XX0001,10
515224,12000,3.606,-18.808,1.22,1.12,5.676,2.477,10_XX0001,10
515225,12100,3.602,-18.668,1.33,1.01,5.809,2.78,10_XX0001,10
515226,12200,3.598,-18.52,1.42,0.85,5.942,3.095,10_XX0001,10
515227,12300,3.597,-18.366,1.5,0.67,6.078,3.017,10_XX0001,10
515228,12400,3.598,-18.209,1.55,0.49,6.218,2.944,10_XX0001,10
515229,12500,3.599,-18.048,1.6,0.35,6.36,2.884,10_XX0001,10
515230,12600,3.596,-17.883,1.63,0.25,6.505,2.84,10_XX0001,10
515231,12700,3.589,-17.716,1.65,0.19,6.649,2.81,10_XX0001,10
515232,12800,3.579,-17.549,1.66,0.16,6.791,2.794,10_XX0001,10
515233,12900,3.568,-17.382,1.68,0.12,6.925,2.786,10_XX0001,10
515234,13000,3.558,-17.214,1.69,0.08,7.049,2.784,10_XX0001,10
515235,13100,3.547,-17.045,1.7,0.07,7.164,2.783,10_XX0001,10
515236,13200,3.536,-16.874,1.7,0.1,7.274,2.784,10_XX0001,10
515237,13300,3.521,-16.704,1.72,0.15,7.388,2.783,10_XX0001,10
515238,13400,3.502,-16.534,1.73,0.21,7.515,2.781,10_XX0001,10
515239,13500,3.479,-16.365,1.76,0.24,7.661,2.778,10_XX0001,10
515240,13600,3.45,-16.195,1.78,0.25,7.829,2.777,10_XX0001,10
515241,13700,3.415,-16.023,1.81,0.24,8.02,2.78,10_XX0001,10
515242,13800,3.371,-15.85,1.83,0.23,8.236,2.788,10_XX0001,10
515243,13900,3.318,-15.672,1.85,0.23,8.481,2.799,10_XX0001,10
515244,14000,3.258,-15.49,1.88,0.25,8.761,2.808,10_XX0001,10
515245,14100,3.193,-15.307,1.9,0.29,9.075,2.813,10_XX0001,10
515246,14200,3.125,-15.124,1.93,0.31,9.411,2.814,10_XX0001,10
515247,14300,3.056,-14.943,1.96,0.31,9.743,2.81,10_XX0001,10
515248,14400,2.988,-14.761,1.99,0.24,10.036,2.799,10_XX0001,10
515249,14500,2.923,-14.577,2.01,0.12,10.261,2.778,10_XX0001,10
515250,14600,2.861,-14.388,2.02,-0.03,10.407,2.743,10_XX0001,10
515251,14700,2.805,-14.191,2,-0.19,10.485,2.692,10_XX0001,10
515252,14800,2.752,-13.986,1.98,-0.33,10.516,2.627,10_XX0001,10
515253,14900,2.702,-13.779,1.94,-0.43,10.527,2.552,10_XX0001,10
515254,15000,2.65,-13.576,1.89,-0.52,10.537,2.475,10_XX0001,10
515255,15100,2.594,-13.384,1.84,-0.61,10.559,2.4,10_XX0001,10
515256,15200,2.534,-13.211,1.77,-0.74,10.599,2.326,10_XX0001,10
515257,15300,2.471,-13.055,1.69,-0.87,10.655,2.243,10_XX0001,10
515258,15400,2.407,-12.913,1.6,-0.92,10.722,2.131,10_XX0001,10
515259,15500,2.344,-12.78,1.51,-0.87,10.79,1.974,10_XX0001,10
515260,15600,2.278,-12.653,1.42,-0.77,10.851,1.763,10_XX0001,10
515261,15700,2.206,-12.536,1.35,-0.73,10.906,1.512,10_XX0001,10
515262,15800,2.121,-12.438,1.28,-0.76,10.961,1.255,10_XX0001,10
515263,15900,2.022,-12.366,1.2,-0.77,11.024,1.035,10_XX0001,10
515264,16000,1.91,-12.325,1.13,-0.68,11.101,0.879,10_XX0001,10
515265,16100,1.794,-12.307,1.07,-0.54,11.19,0.788,10_XX0001,10
515266,16200,1.685,-12.295,1.02,-0.42,11.282,0.741,10_XX0001,10
515267,16300,1.594,-12.274,0.98,-0.35,11.37,0.706,10_XX0001,10
515268,16400,1.529,-12.231,0.95,-0.3,11.448,0.662,10_XX0001,10
515269,16500,1.496,-12.165,0.92,-0.26,11.519,0.606,10_XX0001,10
515270,16600,1.493,-12.083,0.9,-0.17,11.589,0.558,10_XX0001,10
515271,16700,1.511,-11.995,0.89,0,11.664,0.55,10_XX0001,10
515272,16800,1.54,-11.907,0.9,0.2,11.747,0.596,10_XX0001,10
515273,16900,1.571,-11.822,0.93,0.31,11.836,0.688,10_XX0001,10
515274,17000,1.6,-11.735,0.96,0.26,11.93,0.804,10_XX0001,10
515275,17100,1.624,-11.644,0.98,0.15,12.027,0.934,10_XX0001,10
515276,17200,1.643,-11.545,0.99,0.09,12.128,1.068,10_XX0001,10
515277,17300,1.657,-11.442,0.99,0.09,12.239,1.201,10_XX0001,10
515278,17400,1.665,-11.337,1,0.11,12.362,1.331,10_XX0001,10
515279,17500,1.668,-11.233,1.02,0.14,12.497,1.453,10_XX0001,10
515280,17600,1.666,-11.131,1.03,0.16,12.632,1.57,10_XX0001,10
515281,17700,1.663,-11.03,1.05,0.21,12.756,1.683,10_XX0001,10
515282,17800,1.66,-10.93,1.07,0.28,12.691,1.794,10_XX0001,10
515283,17900,1.659,-10.829,1.1,0.32,12.603,1.904,10_XX0001,10
515284,18000,1.661,-10.725,1.14,0.33,12.516,2.011,10_XX0001,10
515285,18100,1.666,-10.616,1.17,0.28,12.429,2.115,10_XX0001,10
515286,18200,1.672,-10.497,1.19,0.2,12.34,2.213,10_XX0001,10
515287,18300,1.679,-10.369,1.21,0.1,12.243,2.304,10_XX0001,10
515288,18400,1.687,-10.234,1.21,0,12.137,2.386,10_XX0001,10
515289,18500,1.693,-10.096,1.21,-0.1,12.023,2.456,10_XX0001,10
515290,18600,1.696,-9.963,1.19,-0.19,11.907,2.511,10_XX0001,10
515291,18700,1.695,-9.838,1.17,-0.3,11.791,2.551,10_XX0001,10
515292,18800,1.691,-9.723,1.13,-0.4,11.679,2.576,10_XX0001,10
515293,18900,1.686,-9.617,1.09,-0.51,11.573,2.593,10_XX0001,10
515294,19000,1.681,-9.519,1.03,-0.59,11.476,2.609,10_XX0001,10
515295,19100,1.677,-9.424,0.97,-0.63,11.389,2.631,10_XX0001,10
515296,19200,1.677,-9.329,0.91,-0.61,11.312,2.661,10_XX0001,10
515297,19300,1.682,-9.236,0.85,-0.54,11.238,2.698,10_XX0001,10
515298,19400,1.691,-9.146,0.8,-0.43,11.165,2.737,10_XX0001,10
515299,19500,1.707,-9.066,0.77,-0.29,11.086,2.772,10_XX0001,10
515300,19600,1.73,-8.998,0.74,-0.16,11.002,2.803,10_XX0001,10
515301,19700,1.761,-8.944,0.73,-0.03,10.911,2.834,10_XX0001,10
515302,19800,1.8,-8.903,0.74,0.1,10.814,2.873,10_XX0001,10
515303,19900,1.849,-8.874,0.75,0.23,10.713,2.927,10_XX0001,10
579492,0,,,0,0,0,0,18_XX0001,18
579493,100,,,0,0,0,0,18_XX0001,18
579494,200,,,0,0,0,0,18_XX0001,18
579495,300,,,0,0,0,0,18_XX0001,18
579496,400,,,0,0,0,0,18_XX0001,18
579497,500,,,0,0,0,0,18_XX0001,18
579498,600,,,0,0,0,0,18_XX0001,18
579499,700,,,0,0,0,0,18_XX0001,18
579500,800,,,0,0,0,0,18_XX0001,18
579501,900,,,0,0,0,0,18_XX0001,18
579502,1000,,,0,0,0,0,18_XX0001,18
579503,1100,,,0,0,0,0,18_XX0001,18
579504,1200,,,0,0,0,0,18_XX0001,18
579505,1300,,,0,0,0,0,18_XX0001,18
579506,1400,,,0,0,0,0,18_XX0001,18
579507,1500,,,0,0,0,0,18_XX0001,18
579508,1600,,,0,0,0,0,18_XX0001,18
579509,1700,,,0,0,0,0,18_XX0001,18
579510,1800,,,0,0,0,0,18_XX0001,18
579511,1900,,,0,0,0,0,18_XX0001,18
579512,2000,,,0,0,0,0,18_XX0001,18
579513,2100,,,0,0,0,0,18_XX0001,18
579514,2200,,,0,0,0,0,18_XX0001,18
579515,2300,,,0,0,0,0,18_XX0001,18
579516,2400,,,0,0,0,0,18_XX0001,18
579517,2500,,,0,0,0,0,18_XX0001,18
579518,2600,,,0,0,0,0,18_XX0001,18
579519,2700,,,0,0,0,0,18_XX0001,18
579520,2800,,,0,0,0,0,18_XX0001,18
579521,2900,,,0,0,0,0,18_XX0001,18
579522,3000,,,0,0,0,0,18_XX0001,18
579523,3100,,,0,0,0,0,18_XX0001,18
579524,3200,,,0,0,0,0,18_XX0001,18
579525,3300,,,0,0,0,0,18_XX0001,18
579526,3400,,,0,0,0,0,18_XX0001,18
579527,3500,,,0,0,0,0,18_XX0001,18
579528,3600,,,0,0,0,0,18_XX0001,18
579529,3700,,,0,0,0,0,18_XX0001,18
579530,3800,,,0,0,0,0,18_XX0001,18
579531,3900,,,0,0,0,0,18_XX0001,18
579532,4000,,,0,0,0,0,18_XX0001,18
579533,4100,,,0,0,0,0,18_XX0001,18
579534,4200,,,0,0,0,0,18_XX0001,18
579535,4300,,,0,0,0,0,18_XX0001,18
579536,4400,,,0,0,0,0,18_XX0001,18
579537,4500,,,0,0,0,0,18_XX0001,18
579538,4600,,,0,0,0,0,18_XX0001,18
579539,4700,,,0,0,0,0,18_XX0001,18
579540,4800,,,0,0,0,0,18_XX0001,18
579541,4900,,,0,0,0,0,18_XX0001,18
579542,5000,,,0,0,0,0,18_XX0001,18
579543,5100,,,0,0,0,0,18_XX0001,18
579544,5200,,,0,0,0,0,18_XX0001,18
579545,5300,,,0,0,0,0,18_XX0001,18
579546,5400,,,0,0,0,0,18_XX0001,18
579547,5500,,,0,0,0,0,18_XX0001,18
579548,5600,,,0,0,0,0,18_XX0001,18
579549,5700,,,0,0,0,0,18_XX0001,18
579550,5800,,,0,0,0,0,18_XX0001,18
579551,5900,,,0,0,0,0,18_XX0001,18
579552,6000,,,0,0,0,0,18_XX0001,18
579553,6100,,,0,0,0,0,18_XX0001,18
579554,6200,,,0,0,0,0,18_XX0001,18
579555,6300,,,0,0,0,0,18_XX0001,18
579556,6400,,,0,0,0,0,18_XX0001,18
579557,6500,,,0,0,0,0,18_XX0001,18
579558,6600,,,0,0,0,0,18_XX0001,18
579559,6700,,,0,0,0,0,18_XX0001,18
579560,6800,,,0,0,0,0,18_XX0001,18
579561,6900,,,0,0,0,0,18_XX0001,18
579562,7000,,,0,0,0,0,18_XX0001,18
579563,7100,,,0,0,0,0,18_XX0001,18
579564,7200,,,0,0,0,0,18_XX0001,18
579565,7300,,,0,0,0,0,18_XX0001,18
579566,7400,,,0,0,0,0,18_XX0001,18
579567,7500,,,0,0,0,0,18_XX0001,18
579568,7600,,,0,0,0,0,18_XX0001,18
579569,7700,,,0,0,0,0,18_XX0001,18
579570,7800,,,0,0,0,0,18_XX0001,18
579571,7900,,,0,0,0,0,18_XX0001,18
579572,8000,,,0,0,0,0,18_XX0001,18
579573,8100,,,0,0,0,0,18_XX0001,18
579574,8200,,,0,0,0,0,18_XX0001,18
579575,8300,,,0,0,0,0,18_XX0001,18
579576,8400,,,0,0,0,0,18_XX0001,18
579577,8500,,,0,0,0,0,18_XX0001,18
579578,8600,,,0,0,0,0,18_XX0001,18
579579,8700,,,0,0,0,0,18_XX0001,18
579580,8800,,,0,0,0,0,18_XX0001,18
579581,8900,,,0,0,0,0,18_XX0001,18
579582,9000,,,0,0,0,0,18_XX0001,18
579583,9100,,,0,0,0,0,18_XX0001,18
579584,9200,,,0,0,0,0,18_XX0001,18
579585,9300,,,0,0,0,0,18_XX0001,18
579586,9400,,,0,0,0,0,18_XX0001,18
579587,9500,,,0,0,0,0,18_XX0001,18
579588,9600,,,0,0,0,0,18_XX0001,18
579589,9700,,,0,0,0,0,18_XX0001,18
579590,9800,,,0,0,0,0,18_XX0001,18
579591,9900,,,0,0,0,0,18_XX0001,18
579592,10000,,,0,0,0,0,18_XX0001,18
579593,10100,,,0,0,0,0,18_XX0001,18
579594,10200,,,0,0,0,0,18_XX0001,18
579595,10300,,,0,0,0,0,18_XX0001,18
579596,10400,,,0,0,0,0,18_XX0001,18
579597,10500,,,0,0,0,0,18_XX0001,18
579598,10600,,,0,0,0,0,18_XX0001,18
579599,10700,,,0,0,0,0,18_XX0001,18
579600,10800,,,0,0,0,0,18_XX0001,18
579601,10900,,,0,0,0,0,18_XX0001,18
579602,11000,,,0,0,0,0,18_XX0001,18
579603,11100,,,0,0,0,0,18_XX0001,18
579604,11200,,,0,0,0,0,18_XX0001,18
579605,11300,,,0,0,0,0,18_XX0001,18
