Timestamp,X,Y,Snelheid,Acceleration,dist to closest home,dist to closest visitor,Naam,Shirt,
16800,-4.846,3.035,2.12,-1.08,5.477,5.759,29_XX0001,29,
16800,-5.381,-2.416,1.85,1.17,5.477,2.653,06_XX0001,6,
16800,1.54,-11.907,0.9,0.2,11.747,0.596,10_XX0001,10,
16800,,,0,0,0,0,18_XX0001,18,
16800,,,0,0,0,0,23_XX0001,23,
16800,12.68,-20.754,0.9,1.3,14.14,2.503,11_XX0001,11,
16800,9.369,12.32,2.79,0.3,16.979,2.366,14_XX0001,14,
16800,14.095,-6.685,1.41,-0.06,13.598,1.906,17_XX0001,17,
16800,40.1,0.536,1.55,0.19,26.989,28.315,26_XX0002,26,
16800,10.257,10.127,2.17,0.18,2.366,8.052,02_XX0002,2,
16800,11.836,2.231,1.91,-0.75,9.199,8.052,03_XX0002,3,
16800,12.203,-6.454,2.07,-0.36,1.906,8.693,05_XX0002,5,
16800,11.763,-18.425,2.59,-0.18,2.503,11.979,06_XX0002,6,
16800,-4.779,12.958,1.43,-0.07,4.411,13.991,04_XX0002,4,
16800,-11.576,-7.211,2.7,-0.16,7.835,10.029,08_XX0002,8,
16800,-2.728,-2.489,3.18,-0.42,2.653,3.466,10_XX0002,10,
16800,,,0,0,0,0,23_XX0002,23,
16800,-0.101,-0.229,0.74,-0.71,5.714,3.466,07_XX0002,7,
16800,-0.124,-19.968,1.42,0.14,7.51,8.426,09_XX0002,9,
16800,1.018,-11.619,1.2,-0.44,0.596,8.426,11_XX0002,11,
16800,,,0,0,0,0,21_XX0002,21,
16800,,,0,0,0,0,25_XX0002,25,
16800,0,0,0,,,,,,
16800,0,0,0,,,,,,
16900,-31.542,-7.686,6.83,-1.51,7.72,19.743,ball,5,
16900,-38.578,-4.509,3.92,0.58,19.361,26.926,01_XX0001,1,
16900,-12.392,6.126,4.03,-0.28,7.997,10.23,03_XX0001,3,
16900,-5.79,-25.189,2.22,0.7,15.26,7.609,04_XX0001,4,
16900,-22.069,-14.623,4.43,-0.58,19.361,12.581,05_XX0001,5,
16900,-7.786,16.447,3.95,0.2,11.302,4.466,15_XX0001,15,
16900,-4.938,3.229,2.02,-0.95,5.483,5.82,29_XX0001,29,
16900,-5.374,-2.237,1.99,1.45,5.483,2.539,06_XX0001,6,
16900,1.571,-11.822,0.93,0.31,11.836,0.688,10_XX0001,10,
16900,,,0,0,0,0,18_XX0001,18,
16900,,,0,0,0,0,23_XX0001,23,
16900,12.581,-20.761,1.03,1.23,14.182,2.601,11_XX0001,11,
16900,9.41,12.596,2.82,0.27,17.136,2.394,14_XX0001,14,
16900,14.002,-6.593,1.41,-0.01,13.486,2.012,17_XX0001,17,
16900,39.938,0.505,1.56,-0.01,26.89,28.337,26_XX0002,26,
16900,10.122,10.311,2.18,0.05,2.394,8.222,02_XX0002,2,
16900,11.654,2.233,1.84,-0.72,9.133,8.222,03_XX0002,3,
16900,11.996,-6.443,2.03,-0.38,2.012,8.683,05_XX0002,5,
16900,11.505,-18.393,2.57,-0.35,2.601,11.875,06_XX0002,6,
16900,-4.873,13.062,1.42,-0.08,4.466,14.09,04_XX0002,4,
16900,-11.802,-7.352,2.68,-0.2,8.215,10.342,08_XX0002,8,
16900,-2.835,-2.198,3.13,-0.47,2.539,3.419,10_XX0002,10,
16900,,,0,0,0,0,23_XX0002,23,
16900,-0.072,-0.184,0.69,-0.24,5.685,3.419,07_XX0002,7,
16900,-0.267,-19.954,1.44,0.15,7.609,8.376,09_XX0002,9,
16900,0.903,-11.659,1.15,-0.54,0.688,8.376,11_XX0002,11,
16900,,,0,0,0,0,21_XX0002,21,
16900,,,0,0,0,0,25_XX0002,25,
16900,0,0,0,,,,,,
16900,0,0,0,,,,,,
17000,-32.208,-7.817,6.65,-2.08,6.821,20.19,ball,5,
17000,-38.344,-4.837,3.98,0.47,18.803,26.458,01_XX0001,1,
17000,-12.737,6.33,4,-0.37,8.241,10.351,03_XX0001,3,
17000,-5.863,-25.418,2.29,0.71,15.585,7.719,04_XX0001,4,
17000,-22.438,-14.866,4.37,-0.66,18.803,12.759,05_XX0001,5,
17000,-7.653,16.832,3.96,0.01,11.668,4.55,15_XX0001,15,
17000,-5.03,3.412,1.93,-0.74,5.463,5.717,29_XX0001,29,
17000,-5.355,-2.042,2.14,1.59,5.463,2.406,06_XX0001,6,
17000,1.6,-11.735,0.96,0.26,11.93,0.804,10_XX0001,10,
17000,,,0,0,0,0,18_XX0001,18,
17000,,,0,0,0,0,23_XX0001,23,
17000,12.466,-20.782,1.15,1.13,14.139,2.701,11_XX0001,11,
17000,9.458,12.873,2.84,0.23,17.304,2.442,14_XX0001,14,
17000,13.911,-6.498,1.41,0.03,13.379,2.12,17_XX0001,17,
17000,39.781,0.476,1.55,-0.17,26.794,28.357,26_XX0002,26,
17000,9.982,10.489,2.18,-0.02,2.442,8.397,02_XX0002,2,
17000,11.478,2.226,1.77,-0.68,9.057,8.397,03_XX0002,3,
17000,11.792,-6.44,1.99,-0.4,2.12,8.672,05_XX0002,5,
17000,11.249,-18.37,2.52,-0.49,2.701,11.769,06_XX0002,6,
17000,-4.962,13.163,1.41,-0.1,4.55,14.184,04_XX0002,4,
17000,-12.02,-7.501,2.66,-0.27,8.615,10.65,08_XX0002,8,
17000,-2.953,-1.915,3.08,-0.53,2.406,3.406,10_XX0002,10,
17000,,,0,0,0,0,23_XX0002,23,
17000,-0.045,-0.142,0.69,0.14,5.64,3.406,07_XX0002,7,
17000,-0.413,-19.951,1.45,0.13,7.719,8.332,09_XX0002,9,
17000,0.796,-11.707,1.09,-0.62,0.804,8.332,11_XX0002,11,
17000,,,0,0,0,0,21_XX0002,21,
17000,,,0,0,0,0,25_XX0002,25,
17000,0,0,0,,,,,,
17000,0,0,0,,,,,,
17100,-32.837,-7.99,6.44,-1.94,5.99,20.61,ball,5,
17100,-38.127,-5.181,4.02,0.39,18.259,26.016,01_XX0001,1,
17100,-13.085,6.52,3.96,-0.4,8.493,10.494,03_XX0001,3,
17100,-5.944,-25.646,2.36,0.65,15.917,7.833,04_XX0001,4,
17100,-22.802,-15.108,4.3,-0.72,18.259,12.932,05_XX0001,5,
17100,-7.515,17.213,3.95,-0.14,12.057,4.659,15_XX0001,15,
17100,-5.118,3.578,1.87,-0.48,5.411,5.6,29_XX0001,29,
17100,-5.326,-1.828,2.3,1.54,5.411,2.254,06_XX0001,6,
17100,1.624,-11.644,0.98,0.15,12.027,0.934,10_XX0001,10,
17100,,,0,0,0,0,18_XX0001,18,
17100,,,0,0,0,0,23_XX0001,23,
17100,12.337,-20.817,1.25,0.99,14.104,2.802,11_XX0001,11,
17100,9.511,13.152,2.86,0.21,17.482,2.515,14_XX0001,14,
17100,13.822,-6.395,1.42,0.06,13.279,2.23,17_XX0001,17,
17100,39.629,0.443,1.53,-0.29,26.698,28.377,26_XX0002,26,
17100,9.838,10.658,2.18,-0.02,2.515,8.573,02_XX0002,2,
17100,11.307,2.212,1.7,-0.62,8.967,8.573,03_XX0002,3,
17100,11.593,-6.445,1.95,-0.43,2.23,8.662,05_XX0002,5,
17100,10.996,-18.357,2.47,-0.6,2.802,11.666,06_XX0002,6,
17100,-5.045,13.263,1.4,-0.12,4.659,14.273,04_XX0002,4,
17100,-12.23,-7.661,2.63,-0.34,9.038,10.954,08_XX0002,8,
17100,-3.08,-1.638,3.03,-0.62,2.254,3.427,10_XX0002,10,
17100,,,0,0,0,0,23_XX0002,23,
17100,-0.02,-0.096,0.72,0.46,5.582,3.427,07_XX0002,7,
17100,-0.559,-19.958,1.46,0.09,7.833,8.296,09_XX0002,9,
17100,0.697,-11.758,1.03,-0.68,0.934,8.296,11_XX0002,11,
17100,,,0,0,0,0,21_XX0002,21,
17100,,,0,0,0,0,25_XX0002,25,
17100,0,0,0,,,,,,
17100,0,0,0,,,,,,
17200,-33.445,-8.136,6.26,-1.74,5.185,21.016,ball,5,
17200,-37.933,-5.539,4.05,0.31,17.732,25.605,01_XX0001,1,
17200,-13.437,6.696,3.92,-0.4,8.759,10.66,03_XX0001,3,
17200,-6.031,-25.87,2.41,0.47,16.251,7.943,04_XX0001,4,
17200,-23.161,-15.348,4.23,-0.77,17.732,13.1,05_XX0001,5,
17200,-7.374,17.589,3.93,-0.26,12.467,4.784,15_XX0001,15,
17200,-5.196,3.728,1.84,-0.21,5.322,5.465,29_XX0001,29,
17200,-5.29,-1.594,2.44,1.32,5.322,2.087,06_XX0001,6,
17200,1.643,-11.545,0.99,0.09,12.128,1.068,10_XX0001,10,
17200,,,0,0,0,0,18_XX0001,18,
17200,,,0,0,0,0,23_XX0001,23,
17200,12.2,-20.865,1.35,0.83,14.082,2.901,11_XX0001,11,
17200,9.569,13.433,2.88,0.21,17.445,2.619,14_XX0001,14,
17200,13.735,-6.284,1.42,0.07,13.187,2.342,17_XX0001,17,
17200,39.483,0.407,1.49,-0.36,26.603,28.398,26_XX0002,26,
17200,9.691,10.817,2.18,0.04,2.619,8.746,02_XX0002,2,
17200,11.141,2.192,1.64,-0.56,8.864,8.655,03_XX0002,3,
17200,11.4,-6.46,1.9,-0.47,2.342,8.655,05_XX0002,5,
17200,10.747,-18.353,2.4,-0.69,2.901,11.567,06_XX0002,6,
17200,-5.123,13.368,1.39,-0.14,4.784,14.355,04_XX0002,4,
17200,-12.431,-7.832,2.59,-0.41,9.483,11.258,08_XX0002,8,
17200,-3.215,-1.366,2.96,-0.71,2.087,3.481,10_XX0002,10,
17200,,,0,0,0,0,23_XX0002,23,
17200,0.003,-0.04,0.78,0.75,5.516,3.481,07_XX0002,7,
17200,-0.705,-19.977,1.47,0.06,7.943,8.273,09_XX0002,9,
17200,0.609,-11.809,0.96,-0.71,1.068,8.273,11_XX0002,11,
17200,,,0,0,0,0,21_XX0002,21,
17200,,,0,0,0,0,25_XX0002,25,
17200,0,0,0,,,,,,
17200,0,0,0,,,,,,
17300,-34.054,-8.216,6,-2.15,4.368,21.43,ball,5,
17300,-37.763,-5.908,4.08,0.18,17.223,25.227,01_XX0001,1,
17300,-13.791,6.858,3.88,-0.38,9.037,10.851,03_XX0001,3,
17300,-6.123,-26.091,2.45,0.26,16.587,8.051,04_XX0001,4,
17300,-23.513,-15.582,4.15,-0.83,17.223,13.262,05_XX0001,5,
17300,-7.232,17.958,3.9,-0.36,12.893,4.917,15_XX0001,15,
17300,-5.263,3.867,1.83,0.08,5.204,5.32,29_XX0001,29,
17300,-5.247,-1.337,2.56,1.01,5.204,1.907,06_XX0001,6,
17300,1.657,-11.442,0.99,0.09,12.239,1.201,10_XX0001,10,
17300,,,0,0,0,0,18_XX0001,18,
17300,,,0,0,0,0,23_XX0001,23,
17300,12.058,-20.919,1.42,0.66,14.071,2.997,11_XX0001,11,
17300,9.63,13.718,2.91,0.24,17.386,2.752,14_XX0001,14,
17300,13.649,-6.165,1.43,0.06,13.102,2.457,17_XX0001,17,
17300,39.342,0.367,1.45,-0.39,26.51,28.42,26_XX0002,26,
17300,9.545,10.968,2.18,0.1,2.752,8.914,02_XX0002,2,
17300,10.979,2.17,1.59,-0.51,8.752,8.655,03_XX0002,3,
17300,11.213,-6.482,1.86,-0.49,2.457,8.655,05_XX0002,5,
17300,10.503,-18.357,2.33,-0.77,2.997,11.474,06_XX0002,6,
17300,-5.197,13.482,1.37,-0.13,4.917,14.431,04_XX0002,4,
17300,-12.624,-8.012,2.55,-0.47,9.949,11.563,08_XX0002,8,
17300,-3.355,-1.099,2.88,-0.82,1.907,3.563,10_XX0002,10,
17300,,,0,0,0,0,23_XX0002,23,
17300,0.025,0.028,0.87,0.99,5.445,3.563,07_XX0002,7,
17300,-0.851,-20.006,1.48,0.07,8.051,8.263,09_XX0002,9,
17300,0.531,-11.86,0.89,-0.73,1.201,8.263,11_XX0002,11,
17300,,,0,0,0,0,21_XX0002,21,
17300,,,0,0,0,0,25_XX0002,25,
17300,0,0,0,,,,,,
17300,0,0,0,,,,,,
17400,-34.645,-8.309,6.1,2.7,3.592,21.839,ball,5,
17400,-37.613,-6.286,4.09,-0.05,16.728,24.88,01_XX0001,1,
17400,-14.147,7.007,3.84,-0.37,9.324,11.062,03_XX0001,3,
17400,-6.219,-26.317,2.47,0.12,16.928,8.163,04_XX0001,4,
17400,-23.86,-15.809,4.06,-0.88,16.728,13.42,05_XX0001,5,
17400,-7.09,18.32,3.86,-0.45,13.333,5.056,15_XX0001,15,
17400,-5.318,4.01,1.86,0.42,5.068,5.179,29_XX0001,29,
17400,-5.2,-1.056,2.65,0.68,5.068,1.717,06_XX0001,6,
17400,1.665,-11.337,1,0.11,12.362,1.331,10_XX0001,10,
17400,,,0,0,0,0,18_XX0001,18,
17400,,,0,0,0,0,23_XX0001,23,
17400,11.914,-20.976,1.48,0.5,14.07,3.084,11_XX0001,11,
17400,9.69,14.006,2.93,0.27,17.325,2.902,14_XX0001,14,
17400,13.56,-6.042,1.43,0.04,13.021,2.571,17_XX0001,17,
17400,39.207,0.325,1.41,-0.41,26.425,28.442,26_XX0002,26,
17400,9.405,11.117,2.2,0.12,2.902,9.079,02_XX0002,2,
17400,10.824,2.149,1.54,-0.47,8.637,8.663,03_XX0002,3,
17400,11.032,-6.511,1.81,-0.5,2.571,8.663,05_XX0002,5,
17400,10.268,-18.368,2.25,-0.85,3.084,11.389,06_XX0002,6,
17400,-5.267,13.604,1.36,-0.1,5.056,14.502,04_XX0002,4,
17400,-12.806,-8.199,2.5,-0.55,10.434,11.868,08_XX0002,8,
17400,-3.497,-0.838,2.8,-0.93,1.717,3.668,10_XX0002,10,
17400,,,0,0,0,0,23_XX0002,23,
17400,0.047,0.111,0.98,1.13,5.375,3.668,07_XX0002,7,
17400,-0.997,-20.043,1.49,0.1,8.163,8.262,09_XX0002,9,
17400,0.464,-11.911,0.81,-0.76,1.331,8.262,11_XX0002,11,
17400,,,0,0,0,0,21_XX0002,21,
17400,,,0,0,0,0,25_XX0002,25,
17400,0,0,0,,,,,,
17400,0,0,0,,,,,,
17500,-35.221,-8.431,6.39,3.1,2.862,22.245,ball,5,
17500,-37.478,-6.67,4.06,-0.43,16.241,24.561,01_XX0001,1,
17500,-14.504,7.143,3.8,-0.39,9.614,11.288,03_XX0001,3,
17500,-6.32,-26.549,2.48,0.1,17.274,8.284,04_XX0001,4,
17500,-24.202,-16.025,3.97,-0.9,16.241,13.577,05_XX0001,5,
17500,-6.949,18.674,3.81,-0.51,13.785,5.2,15_XX0001,15,
17500,-5.363,4.165,1.92,0.75,4.93,5.057,29_XX0001,29,
17500,-5.149,-0.76,2.7,0.38,4.93,1.521,06_XX0001,6,
17500,1.668,-11.233,1.02,0.14,12.497,1.453,10_XX0001,10,
17500,,,0,0,0,0,18_XX0001,18,
17500,,,0,0,0,0,23_XX0001,23,
17500,11.77,-21.032,1.52,0.35,14.074,3.159,11_XX0001,11,
17500,9.747,14.296,2.96,0.29,17.261,3.059,14_XX0001,14,
17500,13.468,-5.921,1.44,0.02,12.941,2.684,17_XX0001,17,
17500,39.076,0.282,1.37,-0.42,26.349,28.463,26_XX0002,26,
17500,9.271,11.274,2.21,0.1,3.059,9.247,02_XX0002,2,
17500,10.673,2.134,1.49,-0.43,8.526,8.683,03_XX0002,3,
17500,10.858,-6.547,1.76,-0.5,2.684,8.683,05_XX0002,5,
17500,10.044,-18.386,2.16,-0.92,3.159,11.314,06_XX0002,6,
17500,-5.337,13.73,1.35,-0.08,5.2,14.419,04_XX0002,4,
17500,-12.977,-8.388,2.44,-0.64,10.93,12.168,08_XX0002,8,
17500,-3.638,-0.588,2.7,-1.02,1.521,3.796,10_XX0002,10,
17500,,,0,0,0,0,23_XX0002,23,
17500,0.074,0.206,1.09,1.14,5.312,3.796,07_XX0002,7,
17500,-1.142,-20.082,1.5,0.16,8.284,8.268,09_XX0002,9,
17500,0.41,-11.962,0.73,-0.82,1.453,8.268,11_XX0002,11,
17500,,,0,0,0,0,21_XX0002,21,
17500,,,0,0,0,0,25_XX0002,25,
17500,0,0,0,,,,,,
17500,0,0,0,,,,,,
17600,-35.77,-8.55,6.74,4.48,2.171,22.635,ball,5,
17600,-37.351,-7.062,4,-0.94,15.754,24.263,01_XX0001,1,
17600,-14.86,7.27,3.76,-0.41,9.9,11.52,03_XX0001,3,
17600,-6.426,-26.783,2.49,0.15,17.621,8.413,04_XX0001,4,
17600,-24.539,-16.229,3.88,-0.89,15.754,13.733,05_XX0001,5,
17600,-6.808,19.024,3.76,-0.53,14.247,5.355,15_XX0001,15,
17600,-5.405,4.338,2,0.97,4.806,4.964,29_XX0001,29,
17600,-5.092,-0.459,2.72,0.11,4.806,1.317,06_XX0001,6,
17600,1.666,-11.131,1.03,0.16,12.632,1.57,10_XX0001,10,
17600,,,0,0,0,0,18_XX0001,18,
17600,,,0,0,0,0,23_XX0001,23,
17600,11.625,-21.087,1.55,0.23,14.082,3.22,11_XX0001,11,
17600,9.803,14.586,2.99,0.26,17.194,3.211,14_XX0001,14,
17600,13.372,-5.805,1.44,-0.02,12.86,2.794,17_XX0001,17,
17600,38.948,0.239,1.33,-0.42,26.28,28.481,26_XX0002,26,
17600,9.143,11.444,2.21,0.06,3.211,9.42,02_XX0002,2,
17600,10.529,2.126,1.45,-0.39,8.425,8.717,03_XX0002,3,
17600,10.69,-6.59,1.71,-0.49,2.794,8.717,05_XX0002,5,
17600,9.832,-18.412,2.07,-0.99,3.22,11.248,06_XX0002,6,
17600,-5.407,13.855,1.34,-0.1,5.355,14.301,04_XX0002,4,
17600,-13.135,-8.577,2.37,-0.73,11.428,12.456,08_XX0002,8,
17600,-3.779,-0.353,2.59,-1.06,1.317,3.945,10_XX0002,10,
17600,,,0,0,0,0,23_XX0002,23,
17600,0.109,0.315,1.2,1.01,5.259,3.945,07_XX0002,7,
17600,-1.285,-20.124,1.52,0.2,8.413,8.278,09_XX0002,9,
17600,0.367,-12.013,0.65,-0.9,1.57,8.278,11_XX0002,11,
17600,,,0,0,0,0,21_XX0002,21,
17600,,,0,0,0,0,25_XX0002,25,
17600,0,0,0,,,,,,
17600,0,0,0,,,,,,
17700,-36.315,-8.604,7.24,4.5,1.465,23.033,ball,5,
17700,-37.23,-7.461,3.88,-1.51,15.265,23.983,01_XX0001,1,
17700,-15.217,7.388,3.72,-0.44,10.175,11.757,03_XX0001,3,
17700,-6.538,-27.012,2.51,0.16,17.963,8.54,04_XX0001,4,
17700,-24.871,-16.42,3.8,-0.87,15.265,13.89,05_XX0001,5,
17700,-6.668,19.369,3.71,-0.49,14.719,5.525,15_XX0001,15,
17700,-5.453,4.526,2.11,1,4.713,4.908,29_XX0001,29,
17700,-5.025,-0.168,2.72,-0.12,4.713,1.105,06_XX0001,6,
17700,1.663,-11.03,1.05,0.21,12.756,1.683,10_XX0001,10,
17700,,,0,0,0,0,18_XX0001,18,
17700,,,0,0,0,0,23_XX0001,23,
17700,11.481,-21.142,1.57,0.12,14.094,3.266,11_XX0001,11,
17700,9.863,14.878,3.01,0.18,17.13,3.36,14_XX0001,14,
17700,13.274,-5.697,1.43,-0.08,12.777,2.901,17_XX0001,17,
17700,38.821,0.2,1.29,-0.41,26.219,28.496,26_XX0002,26,
17700,9.015,11.627,2.22,0,3.36,9.603,02_XX0002,2,
17700,10.39,2.123,1.42,-0.33,8.335,8.761,03_XX0002,3,
17700,10.53,-6.637,1.66,-0.48,2.901,8.761,05_XX0002,5,
17700,9.633,-18.449,1.96,-1.04,3.266,11.191,06_XX0002,6,
17700,-5.478,13.974,1.33,-0.18,5.525,14.197,04_XX0002,4,
17700,-13.283,-8.762,2.29,-0.8,11.919,12.729,08_XX0002,8,
17700,-3.92,-0.137,2.49,-1.02,1.105,4.116,10_XX0002,10,
17700,,,0,0,0,0,23_XX0002,23,
17700,0.156,0.439,1.29,0.79,5.216,4.116,07_XX0002,7,
17700,-1.425,-20.172,1.54,0.2,8.54,8.297,09_XX0002,9,
17700,0.335,-12.064,0.55,-0.89,1.683,8.297,11_XX0002,11,
17700,,,0,0,0,0,21_XX0002,21,
17700,,,0,0,0,0,25_XX0002,25,
17700,0,0,0,,,,,,
17700,0,0,0,,,,,,
17800,-36.607,-8.895,7.69,4.51,1.153,23.187,ball,5,
17800,-37.117,-7.861,3.7,-2.07,14.778,23.722,01_XX0001,1,
17800,-15.572,7.495,3.68,-0.46,10.431,11.998,03_XX0001,3,
17800,-6.652,-27.233,2.52,0.06,18.3,8.658,04_XX0001,4,
17800,-25.198,-16.597,3.71,-0.87,14.778,14.048,05_XX0001,5,
17800,-6.528,19.71,3.66,-0.41,15.013,5.708,15_XX0001,15,
17800,-5.514,4.731,2.2,0.82,4.664,4.895,29_XX0001,29,
17800,-4.944,0.102,2.7,-0.33,4.664,0.884,06_XX0001,6,
17800,1.66,-10.93,1.07,0.28,12.691,1.794,10_XX0001,10,
17800,,,0,0,0,0,18_XX0001,18,
17800,,,0,0,0,0,23_XX0001,23,
17800,11.339,-21.201,1.57,0.04,14.112,3.301,11_XX0001,11,
17800,9.929,15.171,3.02,0.06,17.072,3.51,14_XX0001,14,
17800,13.175,-5.596,1.42,-0.15,12.691,3.005,17_XX0001,17,
17800,38.696,0.167,1.25,-0.4,26.163,28.509,26_XX0002,26,
17800,8.883,11.82,2.22,-0.07,3.51,9.796,02_XX0002,2,
17800,10.254,2.121,1.39,-0.26,8.251,8.81,03_XX0002,3,
17800,10.375,-6.688,1.61,-0.47,3.005,8.81,05_XX0002,5,
17800,9.448,-18.495,1.86,-1.05,3.301,11.144,06_XX0002,6,
17800,-5.547,14.087,1.31,-0.26,5.708,14.108,04_XX0002,4,
17800,-13.42,-8.941,2.21,-0.83,12.395,12.983,08_XX0002,8,
17800,-4.061,0.058,2.39,-0.93,0.884,4.305,10_XX0002,10,
17800,,,0,0,0,0,23_XX0002,23,
17800,0.212,0.578,1.36,0.52,5.178,4.305,07_XX0002,7,
17800,-1.561,-20.23,1.56,0.16,8.658,8.33,09_XX0002,9,
17800,0.312,-12.113,0.48,-0.64,1.794,8.33,11_XX0002,11,
17800,,,0,0,0,0,21_XX0002,21,
17800,,,0,0,0,0,25_XX0002,25,
17800,0,0,0,,,,,,
17800,0,0,0,,,,,,
17900,-36.28,-9.572,8.12,4.45,1.51,22.736,ball,5,
17900,-37.016,-8.254,3.46,-2.48,14.303,23.484,01_XX0001,1,
17900,-15.928,7.591,3.63,-0.49,10.664,12.249,03_XX0001,3,
17900,-6.767,-27.451,2.52,-0.08,18.636,8.766,04_XX0001,4,
17900,-25.519,-16.763,3.62,-0.89,14.303,14.206,05_XX0001,5,
17900,-6.391,20.048,3.63,-0.33,15.111,5.901,15_XX0001,15,
17900,-5.594,4.958,2.27,0.49,4.669,4.928,29_XX0001,29,
17900,-4.849,0.349,2.66,-0.5,4.669,0.659,06_XX0001,6,
17900,1.659,-10.829,1.1,0.32,12.603,1.904,10_XX0001,10,
17900,,,0,0,0,0,18_XX0001,18,
17900,,,0,0,0,0,23_XX0001,23,
17900,11.197,-21.266,1.58,-0.01,14.138,3.328,11_XX0001,11,
17900,10.004,15.467,3.02,-0.08,17.024,3.671,14_XX0001,14,
17900,13.079,-5.498,1.4,-0.21,12.603,3.111,17_XX0001,17,
17900,38.574,0.143,1.21,-0.38,26.111,28.52,26_XX0002,26,
17900,8.748,12.017,2.2,-0.18,3.671,9.998,02_XX0002,2,
17900,10.122,2.114,1.36,-0.21,8.167,8.855,03_XX0002,3,
17900,10.227,-6.74,1.57,-0.46,3.111,8.855,05_XX0002,5,
17900,9.277,-18.547,1.75,-1.02,3.328,11.02,06_XX0002,6,
17900,-5.613,14.198,1.28,-0.28,5.901,14.038,04_XX0002,4,
17900,-13.548,-9.114,2.13,-0.81,12.853,13.217,08_XX0002,8,
17900,-4.202,0.231,2.3,-0.84,0.659,4.504,10_XX0002,10,
17900,,,0,0,0,0,23_XX0002,23,
17900,0.275,0.726,1.4,0.26,5.139,4.504,07_XX0002,7,
17900,-1.696,-20.301,1.57,0.11,8.766,8.383,09_XX0002,9,
17900,0.297,-12.159,0.43,-0.39,1.904,8.383,11_XX0002,11,
17900,,,0,0,0,0,21_XX0002,21,
17900,,,0,0,0,0,25_XX0002,25,
17900,0,0,0,,,,,,
17900,0,0,0,,,,,,
18000,-35.67,-10.318,8.51,3.05,2.113,22.025,ball,5,
18000,-36.934,-8.626,3.21,-2.53,13.856,23.275,01_XX0001,1,
18000,-16.281,7.674,3.58,-0.53,10.878,12.515,03_XX0001,3,
18000,-6.882,-27.673,2.5,-0.16,18.979,8.867,04_XX0001,4,
18000,-25.835,-16.92,3.53,-0.95,13.856,14.367,05_XX0001,5,
18000,-6.261,20.382,3.6,-0.3,15.188,6.101,15_XX0001,15,
18000,-5.687,5.204,2.3,0.13,4.724,5.004,29_XX0001,29,
18000,-4.747,0.575,2.6,-0.58,4.724,0.447,06_XX0001,6,
18000,1.661,-10.725,1.14,0.33,12.516,2.011,10_XX0001,10,
18000,,,0,0,0,0,18_XX0001,18,
18000,,,0,0,0,0,23_XX0001,23,
18000,11.055,-21.34,1.57,-0.02,14.175,3.353,11_XX0001,11,
18000,10.087,15.765,3.01,-0.22,16.987,3.85,14_XX0001,14,
18000,12.987,-5.399,1.38,-0.25,12.516,3.222,17_XX0001,17,
18000,38.456,0.129,1.17,-0.35,26.062,28.532,26_XX0002,26,
18000,8.609,12.21,2.18,-0.37,3.85,10.206,02_XX0002,2,
18000,9.992,2.098,1.34,-0.18,8.074,8.893,03_XX0002,3,
18000,10.083,-6.794,1.52,-0.45,3.222,8.893,05_XX0002,5,
18000,9.118,-18.603,1.66,-0.95,3.353,10.908,06_XX0002,6,
18000,-5.67,14.309,1.25,-0.22,6.101,13.989,04_XX0002,4,
18000,-13.669,-9.279,2.05,-0.74,13.293,13.43,08_XX0002,8,
18000,-4.343,0.384,2.22,-0.75,0.447,4.709,10_XX0002,10,
18000,,,0,0,0,0,23_XX0002,23,
18000,0.341,0.877,1.41,0,5.096,4.709,07_XX0002,7,
18000,-1.829,-20.387,1.58,0.06,8.867,8.46,09_XX0002,9,
18000,0.29,-12.197,0.4,-0.17,2.011,8.46,11_XX0002,11,
18000,,,0,0,0,0,21_XX0002,21,
18000,,,0,0,0,0,25_XX0002,25,
18000,0,0,0,,,,,,
18000,0,0,0,,,,,,
18100,-34.978,-11.055,8.78,2.82,2.829,21.258,ball,5,
18100,-36.88,-8.961,2.97,-2.23,13.455,23.104,01_XX0001,1,
18100,-16.631,7.742,3.52,-0.59,11.081,12.796,03_XX0001,3,
18100,-6.996,-27.901,2.49,-0.14,19.047,8.964,04_XX0001,4,
18100,-26.146,-17.075,3.43,-1.04,13.455,14.532,05_XX0001,5,
18100,-6.14,20.713,3.57,-0.34,15.256,6.305,15_XX0001,15,
18100,-5.787,5.461,2.29,-0.19,4.809,5.108,29_XX0001,29,
18100,-4.642,0.79,2.54,-0.53,4.809,0.31,06_XX0001,6,
18100,1.666,-10.616,1.17,0.28,12.429,2.115,10_XX0001,10,
18100,,,0,0,0,0,18_XX0001,18,
18100,,,0,0,0,0,23_XX0001,23,
18100,10.915,-21.422,1.57,-0.02,14.224,3.377,11_XX0001,11,
18100,10.174,16.065,2.98,-0.37,16.963,4.048,14_XX0001,14,
18100,12.899,-5.297,1.35,-0.26,12.429,3.339,17_XX0001,17,
18100,38.343,0.121,1.14,-0.31,26.015,28.545,26_XX0002,26,
18100,8.47,12.393,2.13,-0.64,4.048,10.416,02_XX0002,2,
18100,9.864,2.071,1.33,-0.19,7.968,8.92,03_XX0002,3,
18100,9.944,-6.849,1.48,-0.43,3.339,8.92,05_XX0002,5,
18100,8.971,-18.66,1.57,-0.84,3.377,10.809,06_XX0002,6,
18100,-5.717,14.422,1.23,-0.11,6.305,13.954,04_XX0002,4,
